,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_name.1,first_name.1,middle_name.1,suffix.1,nickname.1,full_name.1,birthday.1,gender.1,type.1,state.1,district.1,senate_class.1,party.1,url.1,address.1,phone.1,contact_form.1,rss_url.1,twitter.1,facebook.1,youtube.1,youtube_id.1,bioguide_id.1,thomas_id.1,opensecrets_id.1,lis_id.1,fec_ids.1,cspan_id.1,govtrack_id.1,votesmart_id.1,ballotpedia_id.1,washington_post_id.1,icpsr_id.1,wikipedia_id.1
89,Grijalva,Raúl,M.,,,Raúl M. Grijalva,1948-02-19,M,rep,AZ,3.0,,Democrat,https://grijalva.house.gov,1511 Longworth House Office Building Washington DC 20515-0303,202-225-2435,,http://grijalva.house.gov/common/rss/?rss=13,RepRaulGrijalva,Rep.Grijalva,raulgrijalvaaz07,UC8JZLnXS21bhNbcvpoM8O7g,G000551,1708.0,N00025284,,H2AZ07070,1003551.0,400162,28253.0,Raul M. Grijalva,,20305.0,Raúl Grijalva,Grijalva,Raúl,M.,,,Raúl M. Grijalva,1948-02-19,M,rep,AZ,3.0,,Democrat,https://grijalva.house.gov,1511 Longworth House Office Building Washington DC 20515-0303,202-225-2435,,http://grijalva.house.gov/common/rss/?rss=13,RepRaulGrijalva,Rep.Grijalva,raulgrijalvaaz07,UC8JZLnXS21bhNbcvpoM8O7g,G000551,1708.0,N00025284,,H2AZ07070,1003551.0,400162,28253.0,Raul M. Grijalva,,20305.0,Raúl Grijalva
90,Guthrie,Brett,,,,Brett Guthrie,1964-02-18,M,rep,KY,2.0,,Republican,https://guthrie.house.gov,2434 Rayburn House Office Building Washington DC 20515-1702,202-225-3501,,http://guthrie.house.gov/common/rss/?rss=24,RepGuthrie,CongressmanGuthrie,BrettGuthrie,UCdJhDw-YbdH0RHfWK0sIfiw,G000558,1922.0,N00029675,,H8KY02031,1031343.0,412278,18829.0,Brett Guthrie,,20916.0,Brett Guthrie,Guthrie,Brett,,,,Brett Guthrie,1964-02-18,M,rep,KY,2.0,,Republican,https://guthrie.house.gov,2434 Rayburn House Office Building Washington DC 20515-1702,202-225-3501,,http://guthrie.house.gov/common/rss/?rss=24,RepGuthrie,CongressmanGuthrie,BrettGuthrie,UCdJhDw-YbdH0RHfWK0sIfiw,G000558,1922.0,N00029675,,H8KY02031,1031343.0,412278,18829.0,Brett Guthrie,,20916.0,Brett Guthrie
91,Harris,Andy,,,,Andy Harris,1957-01-25,M,rep,MD,1.0,,Republican,https://harris.house.gov,2334 Rayburn House Office Building Washington DC 20515-2001,202-225-5311,,http://harris.house.gov/rss.xml,RepAndyHarrisMD,AndyHarrisMD,RepAndyHarris,UCvUuV7FiJfJi1yux4qozgMg,H001052,2026.0,N00029147,,H8MD01094,1033464.0,412434,19157.0,Andrew Harris,,21139.0,Andy Harris (politician),Harris,Andy,,,,Andy Harris,1957-01-25,M,rep,MD,1.0,,Republican,https://harris.house.gov,2334 Rayburn House Office Building Washington DC 20515-2001,202-225-5311,,http://harris.house.gov/rss.xml,RepAndyHarrisMD,AndyHarrisMD,RepAndyHarris,UCvUuV7FiJfJi1yux4qozgMg,H001052,2026.0,N00029147,,H8MD01094,1033464.0,412434,19157.0,Andrew Harris,,21139.0,Andy Harris (politician)
92,Hartzler,Vicky,,,,Vicky Hartzler,1960-10-13,F,rep,MO,4.0,,Republican,https://hartzler.house.gov,2235 Rayburn House Office Building Washington DC 20515-2504,202-225-2876,,http://hartzler.house.gov/rss.xml,RepHartzler,Congresswoman.Hartzler,repvickyhartzler,UCAvttUz6qBVEJiFt7p_MZxw,H001053,2032.0,N00031005,,H0MO04086,95050.0,412444,8783.0,Vicky Hartzler,,21149.0,Vicky Hartzler,Hartzler,Vicky,,,,Vicky Hartzler,1960-10-13,F,rep,MO,4.0,,Republican,https://hartzler.house.gov,2235 Rayburn House Office Building Washington DC 20515-2504,202-225-2876,,http://hartzler.house.gov/rss.xml,RepHartzler,Congresswoman.Hartzler,repvickyhartzler,UCAvttUz6qBVEJiFt7p_MZxw,H001053,2032.0,N00031005,,H0MO04086,95050.0,412444,8783.0,Vicky Hartzler,,21149.0,Vicky Hartzler
93,Heinrich,Martin,,,,Martin Heinrich,1971-10-17,M,sen,NM,,1.0,Democrat,https://www.heinrich.senate.gov,303 Hart Senate Office Building Washington DC 20510,202-224-5521,https://www.heinrich.senate.gov/contact,,MartinHeinrich,MartinHeinrich,SenMartinHeinrich,UCBxh8IK5sMxY0Ln_0G2NYcg,H001046,1937.0,N00029835,S359,"H8NM01224,S2NM00088",1030686.0,412281,74517.0,Martin Heinrich,,20930.0,Martin Heinrich,Heinrich,Martin,,,,Martin Heinrich,1971-10-17,M,sen,NM,,1.0,Democrat,https://www.heinrich.senate.gov,303 Hart Senate Office Building Washington DC 20510,202-224-5521,https://www.heinrich.senate.gov/contact,,MartinHeinrich,MartinHeinrich,SenMartinHeinrich,UCBxh8IK5sMxY0Ln_0G2NYcg,H001046,1937.0,N00029835,S359,"H8NM01224,S2NM00088",1030686.0,412281,74517.0,Martin Heinrich,,20930.0,Martin Heinrich
94,Herrera Beutler,Jaime,,,,Jaime Herrera Beutler,1978-11-03,F,rep,WA,3.0,,Republican,https://jhb.house.gov,2352 Rayburn House Office Building Washington DC 20515-4703,202-225-3536,,http://herrerabeutler.house.gov/news/rss.aspx,HerreraBeutler,herrerabeutler,RepHerreraBeutler,UCJEgiA9clfx0amrQUj0aBTQ,H001056,2071.0,N00031559,,H0WA03187,95198.0,412486,101907.0,Jaime Herrera Beutler,,21187.0,Jaime Herrera Beutler,Herrera Beutler,Jaime,,,,Jaime Herrera Beutler,1978-11-03,F,rep,WA,3.0,,Republican,https://jhb.house.gov,2352 Rayburn House Office Building Washington DC 20515-4703,202-225-3536,,http://herrerabeutler.house.gov/news/rss.aspx,HerreraBeutler,herrerabeutler,RepHerreraBeutler,UCJEgiA9clfx0amrQUj0aBTQ,H001056,2071.0,N00031559,,H0WA03187,95198.0,412486,101907.0,Jaime Herrera Beutler,,21187.0,Jaime Herrera Beutler
95,Higgins,Brian,M.,,,Brian Higgins,1959-10-06,M,rep,NY,26.0,,Democrat,https://higgins.house.gov,2459 Rayburn House Office Building Washington DC 20515-3226,202-225-3306,,http://higgins.house.gov/rss.xml,RepBrianHiggins,RepBrianHiggins,CongressmanHiggins,UCSGbv85HaaYYOrPGePtxwag,H001038,1794.0,N00027060,,H4NY27076,1013050.0,400641,23127.0,Brian Higgins,,20519.0,Brian Higgins,Higgins,Brian,M.,,,Brian Higgins,1959-10-06,M,rep,NY,26.0,,Democrat,https://higgins.house.gov,2459 Rayburn House Office Building Washington DC 20515-3226,202-225-3306,,http://higgins.house.gov/rss.xml,RepBrianHiggins,RepBrianHiggins,CongressmanHiggins,UCSGbv85HaaYYOrPGePtxwag,H001038,1794.0,N00027060,,H4NY27076,1013050.0,400641,23127.0,Brian Higgins,,20519.0,Brian Higgins
96,Himes,James,A.,,Jim,James A. Himes,1966-07-05,M,rep,CT,4.0,,Democrat,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,http://himes.house.gov/rss.xml,JAHimes,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,1913.0,N00029070,,H8CT04172,1031341.0,412282,106744.0,Jim Himes,,20907.0,Jim Himes,Himes,James,A.,,Jim,James A. Himes,1966-07-05,M,rep,CT,4.0,,Democrat,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,http://himes.house.gov/rss.xml,JAHimes,CongressmanJimHimes,congressmanhimes,UCCeB6czh6nhCHxOMCk_V4yA,H001047,1913.0,N00029070,,H8CT04172,1031341.0,412282,106744.0,Jim Himes,,20907.0,Jim Himes
97,Hirono,Mazie,K.,,,Mazie K. Hirono,1947-11-03,F,sen,HI,,1.0,Democrat,https://www.hirono.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-6361,https://www.hirono.senate.gov/contact,http://www.hirono.senate.gov/rss/feeds/?type=all,MazieHirono,senatorhirono,CongresswomanHirono,UCcoKhxad156flzPYJ8JMFOA,H001042,1844.0,N00028139,S361,"H6HI02251,S2HI00106",91216.0,412200,1677.0,Mazie K. Hirono,,20713.0,Mazie Hirono,Hirono,Mazie,K.,,,Mazie K. Hirono,1947-11-03,F,sen,HI,,1.0,Democrat,https://www.hirono.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-6361,https://www.hirono.senate.gov/contact,http://www.hirono.senate.gov/rss/feeds/?type=all,MazieHirono,senatorhirono,CongresswomanHirono,UCcoKhxad156flzPYJ8JMFOA,H001042,1844.0,N00028139,S361,"H6HI02251,S2HI00106",91216.0,412200,1677.0,Mazie K. Hirono,,20713.0,Mazie Hirono
98,Hoeven,John,,,,John Hoeven,1957-03-13,M,sen,ND,,3.0,Republican,https://www.hoeven.senate.gov,338 Russell Senate Office Building Washington DC 20510,202-224-2551,https://www.hoeven.senate.gov/public/index.cfm/email-the-senator,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,SenJohnHoeven,SenatorJohnHoeven,senatorjohnhoevennd,UC1kQIC2Q_Fq9_NRqdb6eHiw,H001061,2079.0,N00031688,S344,S0ND00093,85233.0,412494,41788.0,John Hoeven,,41107.0,John Hoeven,Hoeven,John,,,,John Hoeven,1957-03-13,M,sen,ND,,3.0,Republican,https://www.hoeven.senate.gov,338 Russell Senate Office Building Washington DC 20510,202-224-2551,https://www.hoeven.senate.gov/public/index.cfm/email-the-senator,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,SenJohnHoeven,SenatorJohnHoeven,senatorjohnhoevennd,UC1kQIC2Q_Fq9_NRqdb6eHiw,H001061,2079.0,N00031688,S344,S0ND00093,85233.0,412494,41788.0,John Hoeven,,41107.0,John Hoeven
99,Hoyer,Steny,H.,,,Steny H. Hoyer,1939-06-14,M,rep,MD,5.0,,Democrat,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,LeaderHoyer,WhipHoyer,LeaderHoyer,UCvxgqX65cdhHNjJn64cgY9g,H000874,566.0,N00001821,,H2MD05155,1919.0,400189,26890.0,Steny Hoyer,,14873.0,Steny Hoyer,Hoyer,Steny,H.,,,Steny H. Hoyer,1939-06-14,M,rep,MD,5.0,,Democrat,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,LeaderHoyer,WhipHoyer,LeaderHoyer,UCvxgqX65cdhHNjJn64cgY9g,H000874,566.0,N00001821,,H2MD05155,1919.0,400189,26890.0,Steny Hoyer,,14873.0,Steny Hoyer
100,Huizenga,Bill,,,,Bill Huizenga,1969-01-31,M,rep,MI,2.0,,Republican,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2202,202-225-4401,,http://huizenga.house.gov/news/rss.aspx,RepHuizenga,RepHuizenga,RepHuizenga,UCQPlLLiMnysMmeJ5qUSSjQg,H001058,2028.0,N00030673,,H0MI02094,1033765.0,412437,38351.0,Bill Huizenga,,21142.0,Bill Huizenga,Huizenga,Bill,,,,Bill Huizenga,1969-01-31,M,rep,MI,2.0,,Republican,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2202,202-225-4401,,http://huizenga.house.gov/news/rss.aspx,RepHuizenga,RepHuizenga,RepHuizenga,UCQPlLLiMnysMmeJ5qUSSjQg,H001058,2028.0,N00030673,,H0MI02094,1033765.0,412437,38351.0,Bill Huizenga,,21142.0,Bill Huizenga
101,Jackson Lee,Sheila,,,,Sheila Jackson Lee,1950-01-12,F,rep,TX,18.0,,Democrat,https://jacksonlee.house.gov,2426 Rayburn House Office Building Washington DC 20515-4318,202-225-3816,,http://jacksonlee.house.gov/news/rss.aspx,JacksonLeeTX18,CongresswomanSheilaJacksonLee,TX18SJL,UCi_S-mOZaEco2Zb9guf_8Iw,J000032,588.0,N00005818,,H4TX18054,36819.0,400199,21692.0,Sheila Jackson Lee,,29573.0,Sheila Jackson Lee,Jackson Lee,Sheila,,,,Sheila Jackson Lee,1950-01-12,F,rep,TX,18.0,,Democrat,https://jacksonlee.house.gov,2426 Rayburn House Office Building Washington DC 20515-4318,202-225-3816,,http://jacksonlee.house.gov/news/rss.aspx,JacksonLeeTX18,CongresswomanSheilaJacksonLee,TX18SJL,UCi_S-mOZaEco2Zb9guf_8Iw,J000032,588.0,N00005818,,H4TX18054,36819.0,400199,21692.0,Sheila Jackson Lee,,29573.0,Sheila Jackson Lee
102,Johnson,Bill,,,,Bill Johnson,1954-11-10,M,rep,OH,6.0,,Republican,https://billjohnson.house.gov,2336 Rayburn House Office Building Washington DC 20515-3506,202-225-5705,,http://billjohnson.house.gov/constituentservices/opendoorsschedule.htm,RepBillJohnson,RepBillJohnson,RepBillJohnson,UCtF08Ay71haDRoJosRN2P_Q,J000292,2046.0,N00032088,,H0OH06189,623472.0,412460,120649.0,Bill Johnson (Ohio),,21162.0,Bill Johnson (Ohio politician),Johnson,Bill,,,,Bill Johnson,1954-11-10,M,rep,OH,6.0,,Republican,https://billjohnson.house.gov,2336 Rayburn House Office Building Washington DC 20515-3506,202-225-5705,,http://billjohnson.house.gov/constituentservices/opendoorsschedule.htm,RepBillJohnson,RepBillJohnson,RepBillJohnson,UCtF08Ay71haDRoJosRN2P_Q,J000292,2046.0,N00032088,,H0OH06189,623472.0,412460,120649.0,Bill Johnson (Ohio),,21162.0,Bill Johnson (Ohio politician)
103,Johnson,Eddie,Bernice,,,Eddie Bernice Johnson,1935-12-03,F,rep,TX,30.0,,Democrat,https://ebjohnson.house.gov,2306 Rayburn House Office Building Washington DC 20515-4330,202-225-8885,,http://ebjohnson.house.gov/common/rss//index.cfm?rss=21,RepEBJ,CongresswomanEBJtx30,RepEddieBJohnson,UCVKp8BtjW708H4eXJJQgUYw,J000126,599.0,N00008122,,H2TX00015,23352.0,400204,27098.0,Eddie Bernice Johnson,,39305.0,Eddie Bernice Johnson,Johnson,Eddie,Bernice,,,Eddie Bernice Johnson,1935-12-03,F,rep,TX,30.0,,Democrat,https://ebjohnson.house.gov,2306 Rayburn House Office Building Washington DC 20515-4330,202-225-8885,,http://ebjohnson.house.gov/common/rss//index.cfm?rss=21,RepEBJ,CongresswomanEBJtx30,RepEddieBJohnson,UCVKp8BtjW708H4eXJJQgUYw,J000126,599.0,N00008122,,H2TX00015,23352.0,400204,27098.0,Eddie Bernice Johnson,,39305.0,Eddie Bernice Johnson
104,Johnson,Henry,C.,Jr.,Hank,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,GA,4.0,,Democrat,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,,http://hankjohnson.house.gov/rss.xml,RepHankJohnson,115356957005,RepHankJohnson,UCqMici9I7nz_i-PN7eSYjwQ,J000288,1843.0,N00027848,,H6GA04129,1020576.0,412199,68070.0,"Henry C. Johnson, Jr.",,20712.0,Hank Johnson,Johnson,Henry,C.,Jr.,Hank,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,GA,4.0,,Democrat,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,,http://hankjohnson.house.gov/rss.xml,RepHankJohnson,115356957005,RepHankJohnson,UCqMici9I7nz_i-PN7eSYjwQ,J000288,1843.0,N00027848,,H6GA04129,1020576.0,412199,68070.0,"Henry C. Johnson, Jr.",,20712.0,Hank Johnson
105,Johnson,Ron,,,,Ron Johnson,1955-04-08,M,sen,WI,,3.0,Republican,https://www.ronjohnson.senate.gov,328 Hart Senate Office Building Washington DC 20510,202-224-5323,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,http://www.ronjohnson.senate.gov/public/index.cfm/rss/feed,SenRonJohnson,senronjohnson,SenatorRonJohnson,UCG9XyTVtOAs7VX_q_QVHoaw,J000293,2086.0,N00032546,S345,S0WI00197,62835.0,412496,126217.0,Ron Johnson (Wisconsin),,41111.0,Ron Johnson (Wisconsin politician),Johnson,Ron,,,,Ron Johnson,1955-04-08,M,sen,WI,,3.0,Republican,https://www.ronjohnson.senate.gov,328 Hart Senate Office Building Washington DC 20510,202-224-5323,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,http://www.ronjohnson.senate.gov/public/index.cfm/rss/feed,SenRonJohnson,senronjohnson,SenatorRonJohnson,UCG9XyTVtOAs7VX_q_QVHoaw,J000293,2086.0,N00032546,S345,S0WI00197,62835.0,412496,126217.0,Ron Johnson (Wisconsin),,41111.0,Ron Johnson (Wisconsin politician)
106,Jordan,Jim,,,,Jim Jordan,1964-02-17,M,rep,OH,4.0,,Republican,https://jordan.house.gov,2056 Rayburn House Office Building Washington DC 20515-3504,202-225-2676,,http://jordan.house.gov/news/rss.aspx,Jim_Jordan,repjimjordan,RepJimJordan,UCPFBhS00ivPV585GlnNlyqA,J000289,1868.0,N00027894,,H6OH04082,1022879.0,412226,8158.0,Jim Jordan,,20738.0,Jim Jordan (American politician),Jordan,Jim,,,,Jim Jordan,1964-02-17,M,rep,OH,4.0,,Republican,https://jordan.house.gov,2056 Rayburn House Office Building Washington DC 20515-3504,202-225-2676,,http://jordan.house.gov/news/rss.aspx,Jim_Jordan,repjimjordan,RepJimJordan,UCPFBhS00ivPV585GlnNlyqA,J000289,1868.0,N00027894,,H6OH04082,1022879.0,412226,8158.0,Jim Jordan,,20738.0,Jim Jordan (American politician)
107,Kaptur,Marcy,,,,Marcy Kaptur,1946-06-17,F,rep,OH,9.0,,Democrat,https://kaptur.house.gov,2186 Rayburn House Office Building Washington DC 20515-3509,202-225-4146,,http://kaptur.house.gov/index.php?format=feed&amp;type=rss,RepMarcyKaptur,RepresentativeMarcyKaptur,USRepMarcyKaptur,UCIJUNf22o09nO02oQPLKQ6w,K000009,616.0,N00003522,,H2OH09031,1458.0,400211,27016.0,Marcy Kaptur,,15029.0,Marcy Kaptur,Kaptur,Marcy,,,,Marcy Kaptur,1946-06-17,F,rep,OH,9.0,,Democrat,https://kaptur.house.gov,2186 Rayburn House Office Building Washington DC 20515-3509,202-225-4146,,http://kaptur.house.gov/index.php?format=feed&amp;type=rss,RepMarcyKaptur,RepresentativeMarcyKaptur,USRepMarcyKaptur,UCIJUNf22o09nO02oQPLKQ6w,K000009,616.0,N00003522,,H2OH09031,1458.0,400211,27016.0,Marcy Kaptur,,15029.0,Marcy Kaptur
108,Keating,William,R.,,,William R. Keating,1952-09-06,M,rep,MA,9.0,,Democrat,https://keating.house.gov,2351 Rayburn House Office Building Washington DC 20515-2109,202-225-3111,,http://keating.house.gov/index.php?format=feed&amp;type=rss,USRepKeating,Congressman.Keating,RepBillKeating,UC7KPV4xdxO2dms9vl6tETmg,K000375,2025.0,N00031933,,H0MA10082,61856.0,412435,4743.0,Bill Keating,,21140.0,Bill Keating (politician),Keating,William,R.,,,William R. Keating,1952-09-06,M,rep,MA,9.0,,Democrat,https://keating.house.gov,2351 Rayburn House Office Building Washington DC 20515-2109,202-225-3111,,http://keating.house.gov/index.php?format=feed&amp;type=rss,USRepKeating,Congressman.Keating,RepBillKeating,UC7KPV4xdxO2dms9vl6tETmg,K000375,2025.0,N00031933,,H0MA10082,61856.0,412435,4743.0,Bill Keating,,21140.0,Bill Keating (politician)
109,Kelly,Mike,,,,Mike Kelly,1948-05-10,M,rep,PA,16.0,,Republican,https://kelly.house.gov,1707 Longworth House Office Building Washington DC 20515-3816,202-225-5406,,http://kelly.house.gov/rss.xml,MikeKellyPA,191056827594903,repmikekelly,UCoz6u3ooQxoijsWvhoQ0D-A,K000376,2051.0,N00031647,,H0PA03271,62696.0,412465,119463.0,Mike Kelly,,21167.0,Mike Kelly (Pennsylvania politician),Kelly,Mike,,,,Mike Kelly,1948-05-10,M,rep,PA,16.0,,Republican,https://kelly.house.gov,1707 Longworth House Office Building Washington DC 20515-3816,202-225-5406,,http://kelly.house.gov/rss.xml,MikeKellyPA,191056827594903,repmikekelly,UCoz6u3ooQxoijsWvhoQ0D-A,K000376,2051.0,N00031647,,H0PA03271,62696.0,412465,119463.0,Mike Kelly,,21167.0,Mike Kelly (Pennsylvania politician)
110,Kind,Ron,James,,,Ron Kind,1963-03-16,M,rep,WI,3.0,,Democrat,https://kind.house.gov,1502 Longworth House Office Building Washington DC 20515-4903,202-225-5506,,http://kind.house.gov/common/rss/?rss=52,RepRonKind,repronkind,RepRonKind,UC0_BilariURHwSHf9baGykg,K000188,1498.0,N00004403,,H6WI03099,45870.0,400218,630.0,Ron Kind,,29769.0,Ron Kind,Kind,Ron,James,,,Ron Kind,1963-03-16,M,rep,WI,3.0,,Democrat,https://kind.house.gov,1502 Longworth House Office Building Washington DC 20515-4903,202-225-5506,,http://kind.house.gov/common/rss/?rss=52,RepRonKind,repronkind,RepRonKind,UC0_BilariURHwSHf9baGykg,K000188,1498.0,N00004403,,H6WI03099,45870.0,400218,630.0,Ron Kind,,29769.0,Ron Kind
111,Kinzinger,Adam,,,,Adam Kinzinger,1978-02-27,M,rep,IL,16.0,,Republican,https://kinzinger.house.gov,2245 Rayburn House Office Building Washington DC 20515-1316,202-225-3635,,http://kinzinger.house.gov/common/rss//index.cfm?rss=49,RepKinzinger,RepKinzinger,RepAdamKinzinger,UCjDHxyjndxxhjuPWyEBc7UA,K000378,2014.0,N00030667,,H0IL11052,62573.0,412421,116559.0,Adam Kinzinger,,21128.0,Adam Kinzinger,Kinzinger,Adam,,,,Adam Kinzinger,1978-02-27,M,rep,IL,16.0,,Republican,https://kinzinger.house.gov,2245 Rayburn House Office Building Washington DC 20515-1316,202-225-3635,,http://kinzinger.house.gov/common/rss//index.cfm?rss=49,RepKinzinger,RepKinzinger,RepAdamKinzinger,UCjDHxyjndxxhjuPWyEBc7UA,K000378,2014.0,N00030667,,H0IL11052,62573.0,412421,116559.0,Adam Kinzinger,,21128.0,Adam Kinzinger
112,Lamborn,Doug,,,,Doug Lamborn,1954-05-24,M,rep,CO,5.0,,Republican,https://lamborn.house.gov,2371 Rayburn House Office Building Washington DC 20515-0605,202-225-4422,,http://lamborn.house.gov/news-rss-graphic/news-rss-graphic/,RepDLamborn,CongressmanDougLamborn,CongressmanLamborn,UCaYsGYMniq4nwBBMKFIwsow,L000564,1834.0,N00028133,,H6CO05159,1022846.0,412191,2698.0,Doug Lamborn,,20704.0,Doug Lamborn,Lamborn,Doug,,,,Doug Lamborn,1954-05-24,M,rep,CO,5.0,,Republican,https://lamborn.house.gov,2371 Rayburn House Office Building Washington DC 20515-0605,202-225-4422,,http://lamborn.house.gov/news-rss-graphic/news-rss-graphic/,RepDLamborn,CongressmanDougLamborn,CongressmanLamborn,UCaYsGYMniq4nwBBMKFIwsow,L000564,1834.0,N00028133,,H6CO05159,1022846.0,412191,2698.0,Doug Lamborn,,20704.0,Doug Lamborn
113,Langevin,James,R.,,Jim,James R. Langevin,1964-04-22,M,rep,RI,2.0,,Democrat,https://langevin.house.gov,2077 Rayburn House Office Building Washington DC 20515-3902,202-225-2735,,http://langevin.house.gov/rss.xml,JimLangevin,CongressmanJimLangevin,jimlangevin,UCQ1sth-7umw1k-fSVqdfRTg,L000559,1668.0,N00009724,,H0RI02139,86608.0,400230,55787.0,Jim Langevin,,20136.0,James Langevin,Langevin,James,R.,,Jim,James R. Langevin,1964-04-22,M,rep,RI,2.0,,Democrat,https://langevin.house.gov,2077 Rayburn House Office Building Washington DC 20515-3902,202-225-2735,,http://langevin.house.gov/rss.xml,JimLangevin,CongressmanJimLangevin,jimlangevin,UCQ1sth-7umw1k-fSVqdfRTg,L000559,1668.0,N00009724,,H0RI02139,86608.0,400230,55787.0,Jim Langevin,,20136.0,James Langevin
114,Lankford,James,,,,James Lankford,1968-03-04,M,sen,OK,,3.0,Republican,https://www.lankford.senate.gov,316 Hart Senate Office Building Washington DC 20510,202-224-5754,https://www.lankford.senate.gov/contact/email,,SenatorLankford,SenatorLankford,SenatorLankford,UCz8T6sK5fEycyWmVz6Vpe5Q,L000575,2050.0,N00031129,S378,"H0OK05114,S4OK00232",1033847.0,412464,124938.0,James Lankford,,21166.0,James Lankford,Lankford,James,,,,James Lankford,1968-03-04,M,sen,OK,,3.0,Republican,https://www.lankford.senate.gov,316 Hart Senate Office Building Washington DC 20510,202-224-5754,https://www.lankford.senate.gov/contact/email,,SenatorLankford,SenatorLankford,SenatorLankford,UCz8T6sK5fEycyWmVz6Vpe5Q,L000575,2050.0,N00031129,S378,"H0OK05114,S4OK00232",1033847.0,412464,124938.0,James Lankford,,21166.0,James Lankford
115,Larsen,Rick,,,,Rick Larsen,1965-06-15,M,rep,WA,2.0,,Democrat,https://larsen.house.gov,2163 Rayburn House Office Building Washington DC 20515-4702,202-225-2605,,http://larsen.house.gov/rss.xml,RepRickLarsen,RepRickLarsen,congressmanlarsen,UCMv7LsJtiyO4AJcbRux5CxQ,L000560,1675.0,N00009759,,H0WA02080,86610.0,400232,56231.0,Rick Larsen,,20145.0,Rick Larsen,Larsen,Rick,,,,Rick Larsen,1965-06-15,M,rep,WA,2.0,,Democrat,https://larsen.house.gov,2163 Rayburn House Office Building Washington DC 20515-4702,202-225-2605,,http://larsen.house.gov/rss.xml,RepRickLarsen,RepRickLarsen,congressmanlarsen,UCMv7LsJtiyO4AJcbRux5CxQ,L000560,1675.0,N00009759,,H0WA02080,86610.0,400232,56231.0,Rick Larsen,,20145.0,Rick Larsen
116,Larson,John,B.,,,John B. Larson,1948-07-22,M,rep,CT,1.0,,Democrat,https://larson.house.gov,1501 Longworth House Office Building Washington DC 20515-0701,202-225-2265,,http://www.larson.house.gov/index.php?format=feed&amp;type=rss,RepJohnLarson,RepJohnLarson,RepJohnLarson,UCGPsvFF-9WfpdRSCcCrPLiQ,L000557,1583.0,N00000575,,H8CT01046,36596.0,400233,17188.0,John B. Larson,,29908.0,John B. Larson,Larson,John,B.,,,John B. Larson,1948-07-22,M,rep,CT,1.0,,Democrat,https://larson.house.gov,1501 Longworth House Office Building Washington DC 20515-0701,202-225-2265,,http://www.larson.house.gov/index.php?format=feed&amp;type=rss,RepJohnLarson,RepJohnLarson,RepJohnLarson,UCGPsvFF-9WfpdRSCcCrPLiQ,L000557,1583.0,N00000575,,H8CT01046,36596.0,400233,17188.0,John B. Larson,,29908.0,John B. Larson
117,Latta,Robert,E.,,,Robert E. Latta,1956-04-18,M,rep,OH,5.0,,Republican,https://latta.house.gov,2467 Rayburn House Office Building Washington DC 20515-3505,202-225-6405,,http://latta.house.gov/news/rss.aspx,BobLatta,boblatta,CongressmanBobLatta,UCVSBVHoWu-eWnBBQaMKZ_sQ,L000566,1885.0,N00012233,,H8OH05036,1028071.0,412256,9926.0,Robert E. Latta,,20755.0,Bob Latta,Latta,Robert,E.,,,Robert E. Latta,1956-04-18,M,rep,OH,5.0,,Republican,https://latta.house.gov,2467 Rayburn House Office Building Washington DC 20515-3505,202-225-6405,,http://latta.house.gov/news/rss.aspx,BobLatta,boblatta,CongressmanBobLatta,UCVSBVHoWu-eWnBBQaMKZ_sQ,L000566,1885.0,N00012233,,H8OH05036,1028071.0,412256,9926.0,Robert E. Latta,,20755.0,Bob Latta
